CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
10131131,247.38,1.9,0,3
10241538,186.25,1.0,1,2
10261666,178.27,1.6,0,2
10263370,232.36,3.5,0,2
10329440,150.22,1.1,0,2
10338951,287.5,4.5,0,1
10376577,230.35,2.8,0,2
10419990,188.27,1.5,0,2
10420402,202.3,1.4,0,2
10420403,202.3,1.7,0,2
10441862,150.22,1.1,0,2
10447947,307.4,3.6,0,2
10487800,186.25,1.2,1,2
10558776,148.2,1.4,0,2
10583482,178.27,1.7,0,2
10613308,288.13,1.8,0,2
10631178,178.27,2.0,0,2
10797111,164.25,1.4,0,2
10931760,162.23,1.3,0,2
10942593,147.22,2.5,0,1
10966999,252.35,3.1,0,2
11008686,188.27,2.1,0,2
11062727,164.25,1.1,1,2
11106481,204.31,2.5,0,2
11126583,162.23,1.7,0,2
11137588,172.23,1.6,0,1
11206233,186.25,1.5,0,2
11240914,188.27,1.6,0,2
11264160,203.28,1.8,0,3
11286632,162.23,1.2,1,2
11321409,188.27,1.6,0,2
11367474,188.27,1.6,0,2
11424033,188.27,1.6,0,2
11551456,191.29,1.6,0,1
11561938,220.35,2.0,0,0
11564518,160.22,1.1,0,2
11593651,202.3,2.1,0,2
11594026,252.35,3.1,0,2
11652083,281.4,2.5,0,3
11679822,133.19,2.3,0,1
11708950,281.4,2.5,0,3
11746276,224.3,3.0,0,2
11768626,134.18,0.1,0,1
11805036,158.2,1.3,0,1
11819778,186.25,1.1,1,1
11845919,206.35,4.6,0,0
12136641,150.22,1.0,1,2
12159574,176.26,1.6,0,2
12159575,238.33,2.8,0,2
12159576,218.34,3.1,0,2
12159577,252.35,3.1,0,2
12531513,147.22,2.9,0,1
12531514,147.22,2.9,0,1
12559030,164.25,1.5,1,2
12559032,150.22,1.1,1,2
12749620,176.26,1.5,0,2
12749651,190.28,2.0,0,2
12749662,190.28,2.0,0,2
12749676,160.22,1.0,0,2
12749677,160.22,1.0,0,2
12960094,190.28,2.0,0,2
12960095,190.28,2.0,0,2
13024972,149.23,3.0,0,1
13046816,183.25,3.0,0,0
13046817,183.25,3.0,0,0
13143535,164.25,1.5,1,2
13154077,149.23,3.1,0,1
13193437,213.32,4.0,0,0
13292849,190.28,2.0,0,2
13319490,159.23,2.6,0,1
13437685,147.22,2.8,0,1
13486923,164.27,2.9,0,0
13554618,147.22,2.9,0,1
13557557,150.22,0.8,1,2
13621079,149.23,2.7,0,1
13636633,158.2,1.3,0,1
13739742,164.25,1.1,1,2
13847710,162.23,1.2,0,2
13847712,224.3,3.0,0,2
13932445,238.33,2.7,0,2
13932446,238.33,2.7,0,2
13996420,161.22,0.5,0,1
14048415,198.28,3.5,0,0
14347328,190.25,2.9,0,3
14347472,192.3,2.0,1,2
14347473,192.3,2.0,1,2
14435468,169.22,2.9,0,0
14455321,146.19,0.6,0,2
14547256,178.27,1.6,1,2
14547257,178.27,1.6,1,2
14547258,178.27,1.6,1,2
14547273,192.3,2.1,1,2
14547276,206.33,2.5,1,2
14547285,161.24,3.1,0,1
14547286,178.27,1.3,1,2
14720282,206.33,2.8,1,2
14747125,149.23,3.0,0,1
14814123,238.33,2.7,0,2
15152183,185.26,3.1,0,0
15152184,199.29,3.6,0,0
15165782,176.26,1.6,0,2
15171658,201.27,0.9,0,3
15171659,205.3,0.6,1,3
15171660,191.27,0.2,1,3
15171661,219.33,1.2,0,3
15171662,219.33,0.9,1,3
15171663,247.38,1.9,0,3
15171664,261.41,2.3,0,3
15171666,273.4,2.4,0,3
15171667,259.39,2.1,0,3
15171669,288.4,1.4,0,4
15171671,219.33,1.0,1,3
15171672,247.38,2.0,0,3
15171673,215.29,1.2,0,3
15171674,215.29,1.3,0,3
15171681,207.32,0.9,0,3
15383487,200.28,1.7,0,2
15447220,265.4,3.7,0,1
15556924,135.21,2.5,0,1
15556925,135.21,2.5,0,1
15644830,162.23,0.9,1,2
15809079,185.26,3.0,0,0
15870012,134.18,0.8,0,2
15905902,147.22,2.6,0,1
15936156,146.19,1.3,1,2
15980477,186.25,1.0,1,2
15980479,186.25,1.0,1,2
16082110,197.68,2.1,0,2
16244579,177.25,-0.1,1,3
16658995,147.22,2.5,0,1
16659040,147.22,2.1,0,1
16661209,288.13,1.9,0,2
17832388,133.19,2.7,0,1
17832399,161.24,3.8,0,1
17837820,190.28,1.3,0,2
17855575,208.26,1.9,0,2
17915539,164.25,1.3,0,2
17915540,162.23,1.6,0,2
17915541,134.18,0.9,0,2
18177758,162.23,1.3,1,2
18177759,192.3,2.1,1,2
18177761,220.35,3.0,1,2
18177769,178.27,1.6,1,2
18177774,192.3,2.1,1,2
18177776,206.33,2.8,1,2
18177781,192.3,2.1,1,2
18177782,178.27,1.6,1,2
18177783,192.3,2.3,1,2
18177784,178.27,1.6,1,2
18177790,178.27,1.8,1,2
18313592,186.25,2.9,0,2
18359172,214.31,2.5,0,2
18511064,174.24,2.0,0,2
18596450,254.37,3.3,0,2
18645212,215.29,1.3,0,3
18645213,219.33,1.0,1,3
18662893,135.21,2.6,0,1
18694211,186.25,1.4,0,2
18694213,200.28,1.7,0,2
18694215,262.3,2.9,0,2
18712960,232.36,2.9,0,2
18719816,150.22,1.1,0,2
18723028,190.28,1.9,0,2
18762010,261.41,2.1,1,3
18762031,257.37,2.4,0,3
18762036,289.5,3.4,1,3
18934741,202.3,1.9,0,2
18934775,202.3,2.0,0,2
18945487,177.25,0.3,1,3
19005206,179.26,-0.1,2,3
19430902,157.21,2.3,0,1
19603622,161.2,0.7,0,3
19694291,252.35,3.1,0,2
19694298,252.35,3.2,0,2
19694336,252.35,3.2,0,2
19694342,262.3,3.2,0,2
19694355,238.33,2.8,0,2
19694359,200.28,1.9,0,2
19694361,186.25,1.5,0,2
19711286,252.35,3.2,0,2
19736332,173.21,1.5,0,3
19790330,162.23,2.0,1,2
19805435,136.19,0.6,1,2
19834480,229.32,1.0,0,3
19834482,215.29,1.8,0,3
19876857,162.23,1.2,1,2
19884005,233.35,1.3,1,3
19884007,229.32,1.6,0,3
19884009,178.25,0.5,1,2
19889397,134.18,1.2,0,2
19890890,216.32,2.5,0,2
19909690,176.26,1.6,0,2
19915711,150.22,1.0,1,2
19927017,284.4,4.9,0,1
19959038,238.33,2.6,0,2
19963749,192.3,2.6,1,2
20065686,205.3,0.8,1,3
20076656,228.33,2.5,0,2
20187264,204.31,3.3,0,2
20192825,179.26,0.0,2,3
20193318,188.27,2.5,0,2
20253330,163.26,3.5,0,1
20256121,198.28,3.3,0,0
20341137,159.23,3.4,0,1
20380632,133.19,2.5,0,1
20405352,254.37,3.3,0,2
20434934,207.32,1.0,2,3
20481190,193.29,0.6,0,3
20526221,148.2,1.2,0,2
20533840,187.24,1.2,0,3
20548347,190.28,1.9,0,2
20553566,207.29,0.6,1,2
20585701,192.3,2.3,0,2
20594019,234.29,2.4,0,2
20606462,258.3,2.6,0,2
20606463,200.28,2.0,0,2
20611634,176.26,2.0,0,2
20644369,212.29,2.9,0,1
20644370,198.26,2.3,0,1
20644374,200.28,2.4,0,1
20644375,186.25,2.1,0,1
20644490,133.19,2.6,0,1
20644511,133.19,2.5,0,1
20674654,150.22,1.0,1,2
20678879,188.27,1.7,0,2
20684747,147.22,2.9,0,1
20687202,192.3,2.3,0,2
20687265,164.25,1.5,0,2
20689748,150.22,1.1,1,2
20713341,178.29,3.7,0,0
20735448,206.33,2.9,0,2
20735846,133.19,2.7,0,1
20736295,131.17,1.6,0,1
20763646,176.26,1.6,0,2
20767940,164.25,1.6,0,2
20791695,176.26,1.5,0,2
20791725,232.36,3.3,0,2
20791726,178.27,1.8,0,2
20791732,192.3,2.3,0,2
20810631,174.24,2.0,0,2
20811553,218.34,2.7,0,2
20838705,147.22,2.7,0,1
21040169,287.5,4.5,0,1
21040170,289.5,4.9,0,1
21040171,203.3,2.0,0,1
21040172,257.4,3.3,0,1
21061620,178.27,1.5,0,2
21094252,174.24,1.2,0,2
21094267,188.27,1.6,0,2
21098723,226.32,2.3,0,2
21124107,187.24,1.0,0,3
21125879,176.26,1.6,0,2
21152915,190.28,2.0,0,2
21255933,164.25,1.4,1,2
21255934,162.23,1.0,0,2
21255939,150.22,1.1,0,2
21255940,160.22,1.1,0,2
21255944,134.18,0.6,0,2
21280401,190.28,2.0,0,2
21299475,191.29,1.4,0,1
21300283,162.23,0.9,0,2
21300285,162.23,0.9,0,2
21300287,162.23,0.9,0,2
21337396,214.31,2.0,0,2
21350362,222.28,2.3,0,2
21354414,164.27,3.0,0,0
21355304,218.34,2.9,0,2
21355305,218.34,2.8,0,2
21355306,204.31,2.5,0,2
21355308,246.39,3.8,0,2
21355309,232.36,3.4,0,2
21355314,218.34,2.9,0,2
21472526,203.3,1.9,0,1
21486196,162.25,3.1,0,0
21486198,148.22,2.6,0,0
21499439,266.4,3.2,0,2
21509089,280.4,3.8,0,2
21711112,147.22,3.0,0,1
21830031,161.24,2.9,0,1
21892696,186.25,1.0,1,2
21946039,218.34,3.1,0,2
21946042,252.35,3.1,0,2
21946045,190.28,2.0,0,2
21964071,200.28,2.1,0,2
21964078,214.31,2.2,0,2
21964081,186.25,1.6,0,2
21964084,216.32,2.4,0,2
21964086,188.27,1.9,1,2
21964108,202.3,2.3,0,2
21988493,229.32,1.5,0,3
21988685,271.4,3.9,0,1
21988687,273.4,4.2,0,1
21988689,299.5,5.0,0,1
21997860,280.4,3.9,0,1
22005587,190.28,2.1,0,2
22046330,177.25,-0.1,1,3
22087051,134.18,0.3,0,2
22092621,190.28,1.3,0,2
22092624,204.31,2.4,0,2
22155379,164.25,1.1,1,2
22236915,177.25,-0.2,2,3
22278951,276.4,3.1,0,2
22298167,239.32,1.8,0,3
22311368,188.27,1.7,0,2
22311370,202.3,2.1,0,2
22336401,177.25,0.5,1,3
22336406,204.27,0.9,0,3
22367180,216.32,3.3,0,2
22450390,148.2,1.3,0,2
22463296,228.33,2.4,0,2
22622831,164.25,1.6,0,2
22714613,202.3,2.1,0,2
22714631,188.27,1.7,1,2
22728833,165.24,-0.3,2,3
22758278,226.32,2.6,0,2
22758288,228.33,2.9,0,2
22758294,176.26,2.3,0,2
22765535,161.24,3.5,0,1
22831530,150.22,0.8,1,2
22831531,150.22,1.0,1,2
22831532,150.22,1.0,1,2
22879545,148.17,2.1,0,3
22891573,234.38,3.5,0,2
22929633,178.27,1.7,0,2
22954161,210.27,2.3,0,2
22959450,196.25,2.1,0,2
22965557,135.19,0.6,0,1
22970083,232.36,3.5,0,2
22970332,242.38,4.5,0,0
23033143,159.23,2.4,0,1
23065107,211.28,2.2,0,1
23065116,203.3,2.3,0,1
23065119,203.3,2.3,0,1
23179215,164.25,1.5,1,2
23273686,178.27,1.5,0,2
23273687,178.27,1.2,0,2
23290372,196.27,3.4,0,0
23344420,266.4,3.5,0,2
23344421,176.26,1.6,1,2
23344422,229.32,2.2,0,3
23381417,294.4,4.7,0,2
23396960,176.26,1.5,0,2
23396984,176.26,1.6,0,2
23398457,159.19,0.7,0,3
23447702,204.31,2.4,0,2
23447703,190.28,1.3,0,2
23447704,224.73,2.8,0,2
23447713,174.24,1.3,0,2
23457999,226.32,3.4,0,2
23466805,147.22,2.6,0,1
23515086,171.24,2.6,0,0
23515102,158.2,1.2,0,1
23517321,175.23,0.7,0,3
23521626,204.31,2.2,0,2
23555687,149.23,3.1,0,1
23558844,190.28,1.9,0,2
23559571,178.27,1.9,0,2
23559588,178.27,1.9,0,2
23586433,162.23,0.3,0,0
23740243,210.27,2.5,0,2
24276510,189.26,1.4,0,3
24276511,187.24,1.2,0,3
24722176,147.22,2.9,0,1
25127193,288.13,1.8,0,2
25144150,162.23,1.0,1,2
25146678,136.19,0.6,1,2
25763840,136.19,0.5,1,2
25768194,176.26,1.6,0,2
26248773,136.19,0.6,1,2
28064496,136.19,0.6,1,2
28064503,150.22,1.1,1,2
28064505,150.22,1.1,1,2
28064507,164.25,1.4,1,2
28360955,177.25,-0.1,1,3
28425235,164.25,1.4,1,2
29982421,162.23,1.1,0,2
29982424,162.23,1.1,0,2
29984161,162.23,0.5,1,2
39225703,177.25,-0.1,1,3
40427891,161.22,0.9,1,1
40582153,162.23,1.2,1,2
40609646,176.26,1.6,0,2
40630554,162.23,1.1,1,2
40642429,176.26,1.5,0,2
40684718,137.2,0.6,1,1
40684719,136.19,0.6,1,2
42602882,276.4,3.0,0,2
43394723,171.24,3.1,0,0
43394976,185.26,4.4,0,0
43481515,198.26,1.9,1,2
43523728,164.23,2.6,0,3
43566010,150.22,1.1,1,2
43566015,150.22,1.1,1,2
44598046,218.34,2.7,0,2
44719785,204.31,1.9,0,2
44890245,164.25,1.5,1,2
45039848,179.28,1.5,0,2
45079666,133.19,2.5,0,1
45079802,147.22,2.6,0,1
45079950,148.2,0.7,0,2
45080037,147.22,2.9,0,1
45080038,147.22,2.6,0,1
45088730,162.23,1.8,0,2
45088735,162.23,1.7,0,2
45490108,178.27,1.8,1,2
45791153,164.25,1.4,1,2
45791154,178.27,2.0,1,2
46837528,174.24,1.6,0,2
47013702,240.34,2.8,0,2
50853428,198.26,2.3,0,1
50853602,212.29,2.8,0,1
51601244,177.25,-0.1,1,3
53256883,177.25,-0.1,1,3
53425819,176.26,1.6,0,2
53425846,176.26,1.6,0,2
53629354,307.4,3.6,0,2
53635165,164.25,1.1,1,2
53647270,172.23,1.7,0,1
53688459,236.38,2.3,0,3
53693571,206.28,3.1,0,3
53734962,262.3,3.3,0,2
53741969,161.24,3.4,0,1
53797211,176.26,1.6,0,2
53801322,192.32,4.0,0,0
53809284,147.18,1.0,0,3
53826869,229.32,1.7,0,3
53851086,147.22,2.5,0,1
53852172,161.24,3.5,0,1
53871986,176.26,1.5,0,2
53878123,234.34,4.2,0,3
53886934,188.27,1.9,1,2
53891662,191.31,4.3,0,1
53897681,147.18,1.0,0,3
53899618,266.4,3.5,0,2
53925189,134.18,0.4,1,2
53940919,206.33,2.4,1,2
53963524,150.24,2.9,0,0
53989883,176.26,1.2,0,2
53994472,258.4,3.5,0,2
54030956,186.25,1.1,1,2
54043195,224.3,3.3,0,2
54058060,147.22,2.1,0,1
54072227,176.26,2.2,0,2
54079823,200.28,1.9,0,2
54104360,268.4,3.4,0,2
54158098,172.23,0.9,1,2
54198873,232.36,3.3,0,2
54200611,161.24,3.2,0,1
54203069,149.23,3.0,0,1
54213044,146.19,0.3,0,2
54223241,225.29,2.9,0,3
54223364,148.22,2.7,0,0
54248636,149.23,3.0,0,1
54282330,187.24,1.0,0,3
54316004,177.29,3.8,0,1
54318648,190.28,2.0,0,2
54329005,176.26,2.0,1,2
54334931,190.28,2.1,1,2
54347275,218.34,2.9,0,2
54347402,192.26,0.5,1,3
54348835,146.19,0.0,0,2
54379601,204.31,2.2,1,2
54389791,254.37,3.3,0,2
54397953,147.22,2.7,0,1
54477242,163.22,0.4,1,3
54491076,217.31,2.2,0,3
54495879,233.33,1.9,0,4
54498551,132.16,0.2,0,2
54538371,135.17,1.8,1,3
54574452,223.27,2.4,0,3
54675475,219.33,0.8,1,3
55095253,234.38,4.2,1,2
55267213,136.19,0.5,1,2
55269662,147.22,2.9,0,1
55269782,147.22,2.9,0,1
55276739,150.22,1.0,1,2
55277993,150.22,1.0,1,2
55278154,150.22,1.0,1,2
55291814,134.18,0.6,1,2
55295411,150.22,1.0,1,2
56620262,207.29,0.5,1,2
56964982,176.26,1.4,0,2
56964983,190.28,1.9,0,2
56964984,204.31,2.3,0,2
56964985,191.27,0.1,1,3
56972643,134.18,1.1,1,2
56972647,134.18,0.9,1,2
56972649,134.18,0.7,0,2
56977584,175.27,3.8,0,1
56981157,156.2,2.7,0,0
56984993,176.26,2.1,0,2
56996362,174.24,1.7,0,2
57006639,206.33,2.5,1,2
57022827,177.29,3.8,0,1
57023375,229.32,1.0,0,3
57032157,198.69,2.6,0,2
57036816,176.26,1.6,0,2
57046877,133.19,2.2,0,1
57053019,160.22,0.3,0,2
57075080,254.37,3.6,0,2
57081563,217.35,4.8,0,1
57082491,234.72,2.6,0,2
57084182,308.4,2.1,0,1
57104555,200.28,1.8,0,2
57113361,208.26,1.2,0,2
57118312,284.4,4.8,0,1
57135945,131.17,1.5,0,1
57142778,191.31,4.6,0,1
57167774,146.19,0.0,0,2
57178733,172.23,1.1,0,2
57178762,158.2,0.8,0,2
57180229,206.33,2.6,1,2
57180372,188.27,1.7,1,2
57190784,205.34,4.6,0,1
57196194,186.25,1.8,0,2
57203210,162.25,3.5,0,0
57203438,192.3,2.1,1,2
57204152,164.25,1.1,1,2
57206063,191.31,4.6,0,1
57213426,215.29,1.3,0,3
57218979,202.3,2.1,0,2
57234531,175.27,3.8,0,1
57239454,172.23,0.5,0,2
57250890,177.29,4.1,0,1
57254448,133.19,2.2,0,1
57264999,173.23,1.4,0,1
57268685,188.27,1.8,0,2
57272266,205.34,4.9,0,1
57273992,159.23,2.4,0,1
57291213,195.26,2.2,0,1
57292639,206.33,2.5,1,2
57296391,163.26,3.3,0,1
57298612,205.3,0.7,1,3
57429486,159.23,2.6,0,1
57429487,159.23,2.6,0,1
57440794,164.25,1.5,1,2
57485520,186.25,1.0,1,2
57485521,186.25,1.0,1,2
57485522,186.25,1.0,1,2
57485523,186.25,1.0,1,2
57485759,200.28,1.5,0,2
57485760,200.28,1.5,0,2
57485778,200.28,1.2,0,2
57485787,200.28,1.5,0,2
57531693,185.26,3.7,0,0
57600794,162.23,1.1,0,2
57618228,164.25,1.5,0,2
57678107,218.34,2.6,0,2
57678239,204.31,2.2,0,2
57678287,218.34,2.4,0,2
57687402,228.33,2.4,0,2
57760837,190.28,1.9,0,2
57796654,132.16,0.3,0,2
57826237,204.31,2.4,0,2
57826238,204.31,2.3,0,2
57829151,174.24,1.4,0,2
57845693,192.3,2.2,0,2
57904188,176.26,1.2,0,2
57930352,161.24,3.2,0,1
57955409,147.22,3.1,0,1
57984956,162.23,1.1,0,2
57985278,190.28,2.0,0,2
58006928,190.28,2.2,1,2
58014284,164.27,2.8,0,0
58017436,297.4,2.6,0,1
58029494,190.28,1.9,0,2
58030546,176.26,1.5,1,2
58035157,176.26,1.5,0,2
58043705,204.31,2.3,0,2
58063722,206.33,1.7,0,0
58069900,190.28,2.0,0,2
58072108,147.22,2.6,0,1
58087946,200.28,1.9,0,2
58087954,218.34,2.9,0,2
58102834,185.26,3.1,0,1
58102858,185.26,3.1,0,1
58102873,185.26,3.1,0,1
58102878,185.26,3.1,0,1
58110246,204.31,2.4,0,2
58110302,204.31,1.8,0,2
58114047,176.26,1.5,0,2
58150960,162.23,1.6,0,2
58154601,204.31,2.3,0,2
58154645,204.31,2.3,0,2
58171488,252.35,3.0,0,2
58171579,162.23,1.0,1,2
58174395,136.21,2.0,0,0
58235137,232.36,3.2,0,2
58259512,147.2,0.2,0,2
58270145,158.2,1.2,0,2
58320095,205.32,2.2,1,1
58320096,204.31,2.2,0,2
58373689,161.22,1.1,0,1
58373742,161.22,0.8,0,1
58373779,161.22,0.8,0,1
58373890,160.24,2.5,0,0
58386637,150.22,0.6,0,1
58416421,146.19,0.6,0,2
58438638,159.23,2.4,0,1
58442981,218.34,2.7,0,2
58442985,218.34,2.7,0,2
58450263,134.18,0.5,0,2
58450367,134.18,0.6,1,2
58503477,276.4,3.1,0,2
58537427,215.29,1.1,0,3
58537444,213.28,1.3,0,3
58540629,206.33,1.7,0,0
58547002,190.28,1.9,0,2
58547049,190.28,1.9,0,2
58547303,176.26,1.5,0,2
58550076,171.2,1.3,0,3
58554070,172.23,0.6,0,2
58563326,204.31,2.3,0,2
58578319,159.23,2.4,0,1
58662215,176.26,1.6,0,2
58681521,290.5,4.9,1,0
58681522,288.5,4.5,1,0
58681523,232.36,2.8,1,0
58681524,232.36,2.8,1,0
58695080,161.22,1.2,0,3
58713622,150.24,2.6,0,0
58721743,218.34,1.9,0,2
58721745,218.34,2.6,0,2
58731628,219.3,1.2,0,2
58791108,232.36,3.3,0,2
58816410,232.32,2.1,0,2
58881374,186.25,2.1,0,2
58894594,191.27,0.2,1,3
58899642,192.3,2.3,0,2
58911172,251.33,1.8,0,2
58911225,293.4,3.0,0,2
58948498,190.28,2.0,0,2
58958021,188.27,1.6,0,2
58971139,164.27,3.2,0,0
59019130,164.27,3.4,0,0
59019530,232.36,3.3,0,2
59020939,148.2,1.5,1,2
59046252,151.23,1.0,1,1
59046253,150.22,1.0,1,2
59046259,151.23,1.0,1,1
59079692,162.23,1.1,0,2
59084956,232.36,3.4,0,2
59085007,232.36,3.4,0,2
59085764,190.28,1.9,0,2
59107097,150.24,2.6,0,0
59117232,161.24,3.1,0,1
59134871,206.33,1.8,0,2
59134912,220.35,2.4,0,2
59152859,164.27,3.4,0,0
59152861,162.25,2.9,0,0
59152872,178.29,3.9,0,0
59152873,150.24,2.9,0,0
59159237,252.35,3.0,0,2
59176505,220.35,3.1,0,2
59176540,202.3,2.5,0,2
59180845,228.33,2.5,0,2
59216657,159.23,2.4,0,1
59251286,199.29,3.2,0,1
59252908,164.25,1.6,1,2
59254298,200.28,2.4,0,1
59269286,119.16,1.9,0,1
59289103,174.24,1.8,0,2
59298207,136.19,0.6,1,2
59310283,147.22,2.8,0,1
59327653,180.28,1.6,0,2
59327654,178.27,1.8,0,2
59327655,179.28,1.5,0,2
59327656,179.28,1.6,0,2
59327657,180.28,1.6,0,2
59327658,182.29,1.6,0,2
59327659,179.27,1.8,0,2
59343053,147.22,3.0,0,1
59348839,177.25,1.9,0,3
59376376,119.16,2.0,0,1
59378038,190.28,2.0,0,2
59410264,216.32,2.2,0,2
59430414,185.26,3.2,0,0
59445440,247.36,1.3,0,2
59446194,206.33,2.9,0,2
59446198,206.33,2.8,0,2
59446206,206.33,2.9,0,2
59448023,159.23,2.4,0,1
59448056,172.23,1.7,0,1
59497727,147.22,3.1,0,1
59522808,239.32,1.8,0,3
59522833,239.32,1.7,0,3
59522846,239.32,1.8,0,3
59535600,162.23,1.2,0,2
59590416,193.27,1.1,1,2
59590422,179.24,0.7,1,2
59616840,162.23,1.1,0,2
59617136,162.23,1.1,0,2
59618555,178.27,1.9,0,2
59694607,162.23,1.6,0,2
59694610,148.2,1.1,0,2
59694771,174.24,1.5,0,2
59694858,174.24,1.6,0,2
59694959,292.4,4.4,0,2
59701493,232.36,3.0,0,2
59701527,232.36,3.0,0,2
59721588,162.23,1.8,0,2
59732430,190.28,2.0,0,2
59737309,232.36,3.3,0,2
59766983,244.37,3.5,0,2
59766989,287.4,3.3,0,3
59789696,226.32,2.3,0,2
59803300,146.19,1.1,0,2
59838117,150.22,1.1,0,2
59848772,218.34,2.8,0,2
59889342,172.23,1.7,0,1
59918599,147.22,2.9,0,1
59952513,212.29,2.9,0,1
59955177,191.27,0.2,1,3
59991027,232.36,3.4,0,2
59994756,282.4,4.0,0,2
60004097,204.31,2.4,0,2
60004100,218.34,2.8,0,2
60065863,164.25,1.6,1,2
60065976,175.27,3.4,0,1
60073440,189.28,1.4,0,1
60097949,158.2,1.7,0,2
60697656,226.3,0.5,0,4
60703317,171.24,2.6,0,0
60717869,218.29,1.7,0,2
60717870,204.27,1.1,0,2
60749401,190.24,0.7,0,2
60860969,191.27,0.4,1,3
60923627,164.25,1.5,1,2
60924958,150.22,0.8,1,2
61380802,162.23,1.4,1,2
62352784,162.23,1.0,1,2
62552734,164.25,1.6,1,2
62553067,178.27,1.9,1,2
63012666,185.26,2.9,0,0
63671534,158.2,1.6,0,1
63810332,185.26,3.5,0,0
64079978,233.35,1.6,1,3
64504387,164.25,1.3,1,2
64505348,178.27,1.7,1,2
64992425,176.21,0.7,0,2
65174695,160.22,0.5,1,2
65576831,162.23,1.4,1,2
66408194,200.28,1.4,1,1
66465321,162.23,0.9,1,2
66607664,176.26,1.4,0,2
66608465,190.28,1.9,0,2
66608487,204.31,2.4,0,2
66608720,191.27,0.1,1,3
66608740,187.24,1.0,0,3
66608901,176.26,1.6,0,2
66609319,204.31,2.3,0,2
66611951,162.23,1.3,0,2
66612550,162.23,1.3,0,2
66612551,162.23,1.3,0,2
66612613,162.23,1.3,0,2
66612614,162.23,1.3,0,2
66613040,218.34,3.0,0,2
66613415,191.27,0.3,1,3
66614527,202.3,2.1,0,2
66631895,162.23,1.0,0,2
66634103,162.23,1.0,0,2
66634267,162.23,1.3,0,2
66634280,162.23,1.3,0,2
66634473,162.23,1.3,0,2
66658111,193.29,0.5,1,3
66672600,164.27,3.0,0,0
66713299,191.27,0.1,1,3
66713458,191.27,0.1,1,3
66804741,160.22,1.3,0,2
66805260,232.36,3.2,0,2
66805443,232.36,3.1,0,2
66838311,150.22,1.0,1,2
66861872,191.27,0.2,1,3
66972821,203.32,4.2,0,1
67024539,251.33,1.8,0,2
67024923,251.33,1.8,0,2
67078977,160.22,1.6,1,2
67177190,177.25,0.5,1,3
67231317,160.24,2.8,0,0
67243858,189.3,4.3,0,1
67385464,134.18,0.4,0,2
67481870,227.3,2.4,0,3
67512346,162.23,1.1,0,2
67534699,183.25,3.0,0,0
67544200,252.35,3.0,0,2
67553734,196.25,2.0,0,1
67560707,178.27,2.0,0,2
67565546,151.21,-0.4,2,3
67567049,148.2,0.6,0,2
67642032,260.4,4.2,0,2
67646744,227.3,1.8,0,3
67698763,294.4,4.5,0,2
67762573,200.28,1.7,0,2
67791878,190.28,2.0,0,2
67810815,171.24,2.7,0,0
67820938,201.27,0.8,0,3
67820976,201.27,1.0,0,3
67821057,187.24,0.6,0,3
67821074,177.25,-0.1,1,3
67821078,252.35,3.1,0,2
67821083,190.28,2.0,0,2
67821086,190.28,2.1,0,2
67821100,190.28,2.1,0,2
67821118,218.34,3.1,0,2
67821174,190.24,1.1,1,3
67821180,187.24,0.6,0,3
67821197,177.25,0.0,1,3
67821262,191.27,0.5,1,3
67821263,241.13,1.7,0,2
67833620,177.25,0.5,1,3
67837950,190.28,2.0,0,2
67839695,145.16,0.1,0,3
67857566,292.4,3.9,0,2
67865010,205.3,0.8,1,3
67866594,161.24,3.6,0,1
67899913,189.26,0.6,0,3
67900047,246.35,0.6,0,4
67903386,219.33,1.2,0,3
67903387,219.33,1.2,0,3
67903403,233.35,1.6,0,3
67903408,233.35,1.6,0,3
67903437,215.29,1.2,0,3
67903439,215.29,1.2,0,3
67903464,247.38,2.0,0,3
67903467,247.38,2.0,0,3
67903499,205.3,0.6,1,3
67903500,205.3,0.6,1,3
67903555,191.27,0.2,1,3
67903557,191.27,0.2,1,3
67903589,215.29,1.3,0,3
67903634,219.33,1.0,1,3
67903696,219.33,0.9,1,3
67903697,219.33,0.9,1,3
67903719,219.33,1.0,1,3
67903721,219.33,1.0,1,3
67903797,201.27,0.9,0,3
67903799,201.27,0.9,0,3
67903836,288.4,1.4,0,4
67903839,288.4,1.4,0,4
67903901,229.32,1.6,0,3
67903904,229.32,1.6,0,3
67903920,247.38,1.9,0,3
67903921,247.38,1.9,0,3
67903940,215.29,1.3,0,3
67904147,233.35,1.3,1,3
67904149,233.35,1.3,1,3
67904160,215.29,1.3,0,3
67913149,241.35,2.9,0,1
67914330,175.27,4.0,0,1
67915813,168.19,0.6,0,2
67922885,215.29,1.8,0,3
67922886,215.29,1.8,0,3
67922903,229.32,1.0,0,3
67951890,214.31,2.9,0,1
67961649,192.3,2.3,0,2
67976988,148.2,0.7,0,2
68010142,171.24,2.2,0,1
68010151,172.23,1.0,0,2
68011321,187.24,1.7,0,3
68051257,148.2,0.7,0,2
68052144,162.23,1.5,1,2
68084087,244.37,3.3,0,2
68086392,164.25,1.5,0,2
68091410,278.4,3.5,0,2
68092016,278.4,3.5,0,2
68114485,225.31,3.0,0,1
68163319,171.24,2.6,0,1
68163320,171.24,2.9,0,1
68166199,205.3,0.7,1,3
68176564,164.25,1.5,0,2
68192139,205.3,0.8,1,3
68206848,178.27,1.9,1,2
